arm_id,expected_trials,invalid_or_failed_trials,mean_rr,rr_max,rr_min,rr_population_stdev,rr_range,rr_values,scenario_id,valid_trials,valid_vulnerable_ranks
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0197,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0198,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0199,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0200,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0201,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0202,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0203,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0204,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0205,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0206,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0207,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0208,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0209,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0210,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0211,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0212,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0213,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0214,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0215,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0216,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0217,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0218,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0219,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0220,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0221,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0222,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0223,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0224,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0225,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0226,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0227,5,"[3, 3, 3, 3, 3]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0228,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.5,0.5,0.5,0.0,0.0,"[0.5, 0.5, 0.5, 0.5, 0.5]",ow14-s0229,5,"[2, 2, 2, 2, 2]"
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0230,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",ow14-s0231,5,"[3, 3, 3, 3, 3]"
local_qwen,5,5,not_available,not_available,not_available,not_available,not_available,[],ow14-s0232,0,[]
local_qwen,5,0,0.25,0.25,0.25,0.0,0.0,"[0.25, 0.25, 0.25, 0.25, 0.25]",ow14-s0233,5,"[4, 4, 4, 4, 4]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0234,5,"[5, 5, 5, 5, 5]"
local_qwen,5,0,1.0,1.0,1.0,0.0,0.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",ow14-s0235,5,"[1, 1, 1, 1, 1]"
local_qwen,5,0,0.2,0.2,0.2,0.0,0.0,"[0.2, 0.2, 0.2, 0.2, 0.2]",ow14-s0236,5,"[5, 5, 5, 5, 5]"
