scenario_id,scenario_type,trial_number,input_order,output_ranking,exact_input_order_match,ascending_candidate_id_order,descending_candidate_id_order,exact_ascending_candidate_id_order_match,exact_descending_candidate_id_order_match,spearman_ascending_candidate_id_order
ow14-s0196,positive,4,ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000409 ox14-c000316,ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000409 ox14-c000316,true,ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000316 ox14-c000409,ox14-c000409 ox14-c000316 ox14-c000164 ox14-c000066 ox14-c000044,false,false,0.9000000000
ow14-s0196,positive,5,ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000409 ox14-c000316,ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000409 ox14-c000316,true,ox14-c000044 ox14-c000066 ox14-c000164 ox14-c000316 ox14-c000409,ox14-c000409 ox14-c000316 ox14-c000164 ox14-c000066 ox14-c000044,false,false,0.9000000000
ow14-s0197,positive,1,ox14-c000432 ox14-c000317 ox14-c000261 ox14-c000208 ox14-c000112,ox14-c000317 ox14-c000432 ox14-c000261 ox14-c000208 ox14-c000112,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000317 ox14-c000432,ox14-c000432 ox14-c000317 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.9000000000
ow14-s0197,positive,2,ox14-c000432 ox14-c000317 ox14-c000261 ox14-c000208 ox14-c000112,ox14-c000317 ox14-c000432 ox14-c000261 ox14-c000208 ox14-c000112,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000317 ox14-c000432,ox14-c000432 ox14-c000317 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.9000000000
ow14-s0197,positive,3,ox14-c000432 ox14-c000317 ox14-c000261 ox14-c000208 ox14-c000112,ox14-c000317 ox14-c000432 ox14-c000261 ox14-c000208 ox14-c000112,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000317 ox14-c000432,ox14-c000432 ox14-c000317 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.9000000000
ow14-s0197,positive,4,ox14-c000432 ox14-c000317 ox14-c000261 ox14-c000208 ox14-c000112,ox14-c000317 ox14-c000432 ox14-c000261 ox14-c000208 ox14-c000112,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000317 ox14-c000432,ox14-c000432 ox14-c000317 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.9000000000
ow14-s0197,positive,5,ox14-c000432 ox14-c000317 ox14-c000261 ox14-c000208 ox14-c000112,ox14-c000317 ox14-c000432 ox14-c000261 ox14-c000208 ox14-c000112,false,ox14-c000112 ox14-c000208 ox14-c000261 ox14-c000317 ox14-c000432,ox14-c000432 ox14-c000317 ox14-c000261 ox14-c000208 ox14-c000112,false,false,-0.9000000000
ow14-s0198,positive,1,ox14-c000362 ox14-c000126 ox14-c000310 ox14-c000224 ox14-c000414,ox14-c000362 ox14-c000224 ox14-c000126 ox14-c000414 ox14-c000310,false,ox14-c000126 ox14-c000224 ox14-c000310 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000310 ox14-c000224 ox14-c000126,false,false,0.1000000000
ow14-s0198,positive,2,ox14-c000362 ox14-c000126 ox14-c000310 ox14-c000224 ox14-c000414,ox14-c000362 ox14-c000224 ox14-c000126 ox14-c000414 ox14-c000310,false,ox14-c000126 ox14-c000224 ox14-c000310 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000310 ox14-c000224 ox14-c000126,false,false,0.1000000000
ow14-s0198,positive,3,ox14-c000362 ox14-c000126 ox14-c000310 ox14-c000224 ox14-c000414,ox14-c000362 ox14-c000224 ox14-c000126 ox14-c000414 ox14-c000310,false,ox14-c000126 ox14-c000224 ox14-c000310 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000310 ox14-c000224 ox14-c000126,false,false,0.1000000000
ow14-s0198,positive,4,ox14-c000362 ox14-c000126 ox14-c000310 ox14-c000224 ox14-c000414,ox14-c000362 ox14-c000224 ox14-c000126 ox14-c000414 ox14-c000310,false,ox14-c000126 ox14-c000224 ox14-c000310 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000310 ox14-c000224 ox14-c000126,false,false,0.1000000000
ow14-s0198,positive,5,ox14-c000362 ox14-c000126 ox14-c000310 ox14-c000224 ox14-c000414,ox14-c000362 ox14-c000224 ox14-c000126 ox14-c000414 ox14-c000310,false,ox14-c000126 ox14-c000224 ox14-c000310 ox14-c000362 ox14-c000414,ox14-c000414 ox14-c000362 ox14-c000310 ox14-c000224 ox14-c000126,false,false,0.1000000000
ow14-s0199,positive,1,ox14-c000391 ox14-c000402 ox14-c000210 ox14-c000036 ox14-c000253,ox14-c000210 ox14-c000036 ox14-c000391 ox14-c000402 ox14-c000253,false,ox14-c000036 ox14-c000210 ox14-c000253 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000253 ox14-c000210 ox14-c000036,false,false,0.6000000000
ow14-s0199,positive,2,ox14-c000391 ox14-c000402 ox14-c000210 ox14-c000036 ox14-c000253,ox14-c000210 ox14-c000036 ox14-c000391 ox14-c000402 ox14-c000253,false,ox14-c000036 ox14-c000210 ox14-c000253 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000253 ox14-c000210 ox14-c000036,false,false,0.6000000000
ow14-s0199,positive,3,ox14-c000391 ox14-c000402 ox14-c000210 ox14-c000036 ox14-c000253,ox14-c000210 ox14-c000036 ox14-c000391 ox14-c000402 ox14-c000253,false,ox14-c000036 ox14-c000210 ox14-c000253 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000253 ox14-c000210 ox14-c000036,false,false,0.6000000000
ow14-s0199,positive,4,ox14-c000391 ox14-c000402 ox14-c000210 ox14-c000036 ox14-c000253,ox14-c000210 ox14-c000036 ox14-c000391 ox14-c000402 ox14-c000253,false,ox14-c000036 ox14-c000210 ox14-c000253 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000253 ox14-c000210 ox14-c000036,false,false,0.6000000000
ow14-s0199,positive,5,ox14-c000391 ox14-c000402 ox14-c000210 ox14-c000036 ox14-c000253,ox14-c000210 ox14-c000036 ox14-c000391 ox14-c000402 ox14-c000253,false,ox14-c000036 ox14-c000210 ox14-c000253 ox14-c000391 ox14-c000402,ox14-c000402 ox14-c000391 ox14-c000253 ox14-c000210 ox14-c000036,false,false,0.6000000000
ow14-s0200,positive,1,ox14-c000067 ox14-c000062 ox14-c000225 ox14-c000320 ox14-c000252,ox14-c000225 ox14-c000067 ox14-c000062 ox14-c000320 ox14-c000252,false,ox14-c000062 ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320,ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067 ox14-c000062,false,false,0.5000000000
ow14-s0200,positive,2,ox14-c000067 ox14-c000062 ox14-c000225 ox14-c000320 ox14-c000252,ox14-c000225 ox14-c000067 ox14-c000062 ox14-c000320 ox14-c000252,false,ox14-c000062 ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320,ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067 ox14-c000062,false,false,0.5000000000
ow14-s0200,positive,3,ox14-c000067 ox14-c000062 ox14-c000225 ox14-c000320 ox14-c000252,ox14-c000225 ox14-c000067 ox14-c000062 ox14-c000320 ox14-c000252,false,ox14-c000062 ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320,ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067 ox14-c000062,false,false,0.5000000000
ow14-s0200,positive,4,ox14-c000067 ox14-c000062 ox14-c000225 ox14-c000320 ox14-c000252,ox14-c000225 ox14-c000067 ox14-c000062 ox14-c000320 ox14-c000252,false,ox14-c000062 ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320,ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067 ox14-c000062,false,false,0.5000000000
ow14-s0200,positive,5,ox14-c000067 ox14-c000062 ox14-c000225 ox14-c000320 ox14-c000252,ox14-c000225 ox14-c000067 ox14-c000062 ox14-c000320 ox14-c000252,false,ox14-c000062 ox14-c000067 ox14-c000225 ox14-c000252 ox14-c000320,ox14-c000320 ox14-c000252 ox14-c000225 ox14-c000067 ox14-c000062,false,false,0.5000000000
ow14-s0201,positive,1,ox14-c000090 ox14-c000235 ox14-c000140 ox14-c000165 ox14-c000369,ox14-c000140 ox14-c000165 ox14-c000235 ox14-c000369 ox14-c000090,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000235 ox14-c000369,ox14-c000369 ox14-c000235 ox14-c000165 ox14-c000140 ox14-c000090,false,false,0.0000000000
ow14-s0201,positive,2,ox14-c000090 ox14-c000235 ox14-c000140 ox14-c000165 ox14-c000369,ox14-c000140 ox14-c000165 ox14-c000235 ox14-c000369 ox14-c000090,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000235 ox14-c000369,ox14-c000369 ox14-c000235 ox14-c000165 ox14-c000140 ox14-c000090,false,false,0.0000000000
ow14-s0201,positive,3,ox14-c000090 ox14-c000235 ox14-c000140 ox14-c000165 ox14-c000369,ox14-c000140 ox14-c000165 ox14-c000235 ox14-c000369 ox14-c000090,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000235 ox14-c000369,ox14-c000369 ox14-c000235 ox14-c000165 ox14-c000140 ox14-c000090,false,false,0.0000000000
ow14-s0201,positive,4,ox14-c000090 ox14-c000235 ox14-c000140 ox14-c000165 ox14-c000369,ox14-c000140 ox14-c000165 ox14-c000235 ox14-c000369 ox14-c000090,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000235 ox14-c000369,ox14-c000369 ox14-c000235 ox14-c000165 ox14-c000140 ox14-c000090,false,false,0.0000000000
ow14-s0201,positive,5,ox14-c000090 ox14-c000235 ox14-c000140 ox14-c000165 ox14-c000369,ox14-c000140 ox14-c000165 ox14-c000235 ox14-c000369 ox14-c000090,false,ox14-c000090 ox14-c000140 ox14-c000165 ox14-c000235 ox14-c000369,ox14-c000369 ox14-c000235 ox14-c000165 ox14-c000140 ox14-c000090,false,false,0.0000000000
ow14-s0202,positive,1,ox14-c000389 ox14-c000265 ox14-c000258 ox14-c000081 ox14-c000072,ox14-c000081 ox14-c000265 ox14-c000389 ox14-c000258 ox14-c000072,false,ox14-c000072 ox14-c000081 ox14-c000258 ox14-c000265 ox14-c000389,ox14-c000389 ox14-c000265 ox14-c000258 ox14-c000081 ox14-c000072,false,false,-0.3000000000
ow14-s0202,positive,2,ox14-c000389 ox14-c000265 ox14-c000258 ox14-c000081 ox14-c000072,ox14-c000081 ox14-c000265 ox14-c000389 ox14-c000258 ox14-c000072,false,ox14-c000072 ox14-c000081 ox14-c000258 ox14-c000265 ox14-c000389,ox14-c000389 ox14-c000265 ox14-c000258 ox14-c000081 ox14-c000072,false,false,-0.3000000000
ow14-s0202,positive,3,ox14-c000389 ox14-c000265 ox14-c000258 ox14-c000081 ox14-c000072,ox14-c000081 ox14-c000265 ox14-c000389 ox14-c000258 ox14-c000072,false,ox14-c000072 ox14-c000081 ox14-c000258 ox14-c000265 ox14-c000389,ox14-c000389 ox14-c000265 ox14-c000258 ox14-c000081 ox14-c000072,false,false,-0.3000000000
ow14-s0202,positive,4,ox14-c000389 ox14-c000265 ox14-c000258 ox14-c000081 ox14-c000072,ox14-c000081 ox14-c000265 ox14-c000389 ox14-c000258 ox14-c000072,false,ox14-c000072 ox14-c000081 ox14-c000258 ox14-c000265 ox14-c000389,ox14-c000389 ox14-c000265 ox14-c000258 ox14-c000081 ox14-c000072,false,false,-0.3000000000
ow14-s0202,positive,5,ox14-c000389 ox14-c000265 ox14-c000258 ox14-c000081 ox14-c000072,ox14-c000081 ox14-c000265 ox14-c000389 ox14-c000258 ox14-c000072,false,ox14-c000072 ox14-c000081 ox14-c000258 ox14-c000265 ox14-c000389,ox14-c000389 ox14-c000265 ox14-c000258 ox14-c000081 ox14-c000072,false,false,-0.3000000000
ow14-s0203,positive,1,ox14-c000211 ox14-c000046 ox14-c000130 ox14-c000246 ox14-c000323,ox14-c000130 ox14-c000211 ox14-c000046 ox14-c000246 ox14-c000323,false,ox14-c000046 ox14-c000130 ox14-c000211 ox14-c000246 ox14-c000323,ox14-c000323 ox14-c000246 ox14-c000211 ox14-c000130 ox14-c000046,false,false,0.7000000000
ow14-s0203,positive,2,ox14-c000211 ox14-c000046 ox14-c000130 ox14-c000246 ox14-c000323,ox14-c000130 ox14-c000211 ox14-c000046 ox14-c000246 ox14-c000323,false,ox14-c000046 ox14-c000130 ox14-c000211 ox14-c000246 ox14-c000323,ox14-c000323 ox14-c000246 ox14-c000211 ox14-c000130 ox14-c000046,false,false,0.7000000000
ow14-s0203,positive,3,ox14-c000211 ox14-c000046 ox14-c000130 ox14-c000246 ox14-c000323,ox14-c000130 ox14-c000211 ox14-c000046 ox14-c000246 ox14-c000323,false,ox14-c000046 ox14-c000130 ox14-c000211 ox14-c000246 ox14-c000323,ox14-c000323 ox14-c000246 ox14-c000211 ox14-c000130 ox14-c000046,false,false,0.7000000000
ow14-s0203,positive,4,ox14-c000211 ox14-c000046 ox14-c000130 ox14-c000246 ox14-c000323,ox14-c000130 ox14-c000211 ox14-c000046 ox14-c000246 ox14-c000323,false,ox14-c000046 ox14-c000130 ox14-c000211 ox14-c000246 ox14-c000323,ox14-c000323 ox14-c000246 ox14-c000211 ox14-c000130 ox14-c000046,false,false,0.7000000000
ow14-s0203,positive,5,ox14-c000211 ox14-c000046 ox14-c000130 ox14-c000246 ox14-c000323,ox14-c000130 ox14-c000211 ox14-c000046 ox14-c000246 ox14-c000323,false,ox14-c000046 ox14-c000130 ox14-c000211 ox14-c000246 ox14-c000323,ox14-c000323 ox14-c000246 ox14-c000211 ox14-c000130 ox14-c000046,false,false,0.7000000000
ow14-s0204,positive,1,ox14-c000181 ox14-c000419 ox14-c000121 ox14-c000108 ox14-c000025,ox14-c000419 ox14-c000121 ox14-c000108 ox14-c000181 ox14-c000025,false,ox14-c000025 ox14-c000108 ox14-c000121 ox14-c000181 ox14-c000419,ox14-c000419 ox14-c000181 ox14-c000121 ox14-c000108 ox14-c000025,false,false,-0.7000000000
ow14-s0204,positive,2,ox14-c000181 ox14-c000419 ox14-c000121 ox14-c000108 ox14-c000025,ox14-c000419 ox14-c000121 ox14-c000108 ox14-c000181 ox14-c000025,false,ox14-c000025 ox14-c000108 ox14-c000121 ox14-c000181 ox14-c000419,ox14-c000419 ox14-c000181 ox14-c000121 ox14-c000108 ox14-c000025,false,false,-0.7000000000
ow14-s0204,positive,3,ox14-c000181 ox14-c000419 ox14-c000121 ox14-c000108 ox14-c000025,ox14-c000419 ox14-c000121 ox14-c000108 ox14-c000181 ox14-c000025,false,ox14-c000025 ox14-c000108 ox14-c000121 ox14-c000181 ox14-c000419,ox14-c000419 ox14-c000181 ox14-c000121 ox14-c000108 ox14-c000025,false,false,-0.7000000000
ow14-s0204,positive,4,ox14-c000181 ox14-c000419 ox14-c000121 ox14-c000108 ox14-c000025,ox14-c000419 ox14-c000121 ox14-c000108 ox14-c000181 ox14-c000025,false,ox14-c000025 ox14-c000108 ox14-c000121 ox14-c000181 ox14-c000419,ox14-c000419 ox14-c000181 ox14-c000121 ox14-c000108 ox14-c000025,false,false,-0.7000000000
ow14-s0204,positive,5,ox14-c000181 ox14-c000419 ox14-c000121 ox14-c000108 ox14-c000025,ox14-c000419 ox14-c000121 ox14-c000108 ox14-c000181 ox14-c000025,false,ox14-c000025 ox14-c000108 ox14-c000121 ox14-c000181 ox14-c000419,ox14-c000419 ox14-c000181 ox14-c000121 ox14-c000108 ox14-c000025,false,false,-0.7000000000
ow14-s0205,positive,1,ox14-c000365 ox14-c000037 ox14-c000197 ox14-c000012 ox14-c000058,ox14-c000037 ox14-c000012 ox14-c000197 ox14-c000058 ox14-c000365,false,ox14-c000012 ox14-c000037 ox14-c000058 ox14-c000197 ox14-c000365,ox14-c000365 ox14-c000197 ox14-c000058 ox14-c000037 ox14-c000012,false,false,0.8000000000
ow14-s0205,positive,2,ox14-c000365 ox14-c000037 ox14-c000197 ox14-c000012 ox14-c000058,ox14-c000037 ox14-c000012 ox14-c000197 ox14-c000058 ox14-c000365,false,ox14-c000012 ox14-c000037 ox14-c000058 ox14-c000197 ox14-c000365,ox14-c000365 ox14-c000197 ox14-c000058 ox14-c000037 ox14-c000012,false,false,0.8000000000
ow14-s0205,positive,3,ox14-c000365 ox14-c000037 ox14-c000197 ox14-c000012 ox14-c000058,ox14-c000037 ox14-c000012 ox14-c000197 ox14-c000058 ox14-c000365,false,ox14-c000012 ox14-c000037 ox14-c000058 ox14-c000197 ox14-c000365,ox14-c000365 ox14-c000197 ox14-c000058 ox14-c000037 ox14-c000012,false,false,0.8000000000
ow14-s0205,positive,4,ox14-c000365 ox14-c000037 ox14-c000197 ox14-c000012 ox14-c000058,ox14-c000037 ox14-c000012 ox14-c000197 ox14-c000058 ox14-c000365,false,ox14-c000012 ox14-c000037 ox14-c000058 ox14-c000197 ox14-c000365,ox14-c000365 ox14-c000197 ox14-c000058 ox14-c000037 ox14-c000012,false,false,0.8000000000
ow14-s0205,positive,5,ox14-c000365 ox14-c000037 ox14-c000197 ox14-c000012 ox14-c000058,ox14-c000037 ox14-c000012 ox14-c000197 ox14-c000058 ox14-c000365,false,ox14-c000012 ox14-c000037 ox14-c000058 ox14-c000197 ox14-c000365,ox14-c000365 ox14-c000197 ox14-c000058 ox14-c000037 ox14-c000012,false,false,0.8000000000
ow14-s0206,positive,1,ox14-c000270 ox14-c000374 ox14-c000001 ox14-c000245 ox14-c000354,ox14-c000001 ox14-c000245 ox14-c000354 ox14-c000270 ox14-c000374,false,ox14-c000001 ox14-c000245 ox14-c000270 ox14-c000354 ox14-c000374,ox14-c000374 ox14-c000354 ox14-c000270 ox14-c000245 ox14-c000001,false,false,0.9000000000
ow14-s0206,positive,2,ox14-c000270 ox14-c000374 ox14-c000001 ox14-c000245 ox14-c000354,ox14-c000001 ox14-c000245 ox14-c000354 ox14-c000270 ox14-c000374,false,ox14-c000001 ox14-c000245 ox14-c000270 ox14-c000354 ox14-c000374,ox14-c000374 ox14-c000354 ox14-c000270 ox14-c000245 ox14-c000001,false,false,0.9000000000
ow14-s0206,positive,3,ox14-c000270 ox14-c000374 ox14-c000001 ox14-c000245 ox14-c000354,ox14-c000001 ox14-c000245 ox14-c000354 ox14-c000270 ox14-c000374,false,ox14-c000001 ox14-c000245 ox14-c000270 ox14-c000354 ox14-c000374,ox14-c000374 ox14-c000354 ox14-c000270 ox14-c000245 ox14-c000001,false,false,0.9000000000
ow14-s0206,positive,4,ox14-c000270 ox14-c000374 ox14-c000001 ox14-c000245 ox14-c000354,ox14-c000001 ox14-c000245 ox14-c000354 ox14-c000270 ox14-c000374,false,ox14-c000001 ox14-c000245 ox14-c000270 ox14-c000354 ox14-c000374,ox14-c000374 ox14-c000354 ox14-c000270 ox14-c000245 ox14-c000001,false,false,0.9000000000
ow14-s0206,positive,5,ox14-c000270 ox14-c000374 ox14-c000001 ox14-c000245 ox14-c000354,ox14-c000001 ox14-c000245 ox14-c000354 ox14-c000270 ox14-c000374,false,ox14-c000001 ox14-c000245 ox14-c000270 ox14-c000354 ox14-c000374,ox14-c000374 ox14-c000354 ox14-c000270 ox14-c000245 ox14-c000001,false,false,0.9000000000
ow14-s0207,positive,1,ox14-c000075 ox14-c000127 ox14-c000033 ox14-c000087 ox14-c000008,ox14-c000033 ox14-c000127 ox14-c000008 ox14-c000075 ox14-c000087,false,ox14-c000008 ox14-c000033 ox14-c000075 ox14-c000087 ox14-c000127,ox14-c000127 ox14-c000087 ox14-c000075 ox14-c000033 ox14-c000008,false,false,0.2000000000
ow14-s0207,positive,2,ox14-c000075 ox14-c000127 ox14-c000033 ox14-c000087 ox14-c000008,ox14-c000033 ox14-c000127 ox14-c000008 ox14-c000075 ox14-c000087,false,ox14-c000008 ox14-c000033 ox14-c000075 ox14-c000087 ox14-c000127,ox14-c000127 ox14-c000087 ox14-c000075 ox14-c000033 ox14-c000008,false,false,0.2000000000
ow14-s0207,positive,3,ox14-c000075 ox14-c000127 ox14-c000033 ox14-c000087 ox14-c000008,ox14-c000033 ox14-c000127 ox14-c000008 ox14-c000075 ox14-c000087,false,ox14-c000008 ox14-c000033 ox14-c000075 ox14-c000087 ox14-c000127,ox14-c000127 ox14-c000087 ox14-c000075 ox14-c000033 ox14-c000008,false,false,0.2000000000
ow14-s0207,positive,4,ox14-c000075 ox14-c000127 ox14-c000033 ox14-c000087 ox14-c000008,ox14-c000033 ox14-c000127 ox14-c000008 ox14-c000075 ox14-c000087,false,ox14-c000008 ox14-c000033 ox14-c000075 ox14-c000087 ox14-c000127,ox14-c000127 ox14-c000087 ox14-c000075 ox14-c000033 ox14-c000008,false,false,0.2000000000
ow14-s0207,positive,5,ox14-c000075 ox14-c000127 ox14-c000033 ox14-c000087 ox14-c000008,ox14-c000033 ox14-c000127 ox14-c000008 ox14-c000075 ox14-c000087,false,ox14-c000008 ox14-c000033 ox14-c000075 ox14-c000087 ox14-c000127,ox14-c000127 ox14-c000087 ox14-c000075 ox14-c000033 ox14-c000008,false,false,0.2000000000
ow14-s0208,positive,1,ox14-c000352 ox14-c000297 ox14-c000406 ox14-c000233 ox14-c000277,ox14-c000233 ox14-c000297 ox14-c000277 ox14-c000406 ox14-c000352,false,ox14-c000233 ox14-c000277 ox14-c000297 ox14-c000352 ox14-c000406,ox14-c000406 ox14-c000352 ox14-c000297 ox14-c000277 ox14-c000233,false,false,0.8000000000
ow14-s0208,positive,2,ox14-c000352 ox14-c000297 ox14-c000406 ox14-c000233 ox14-c000277,ox14-c000233 ox14-c000297 ox14-c000277 ox14-c000406 ox14-c000352,false,ox14-c000233 ox14-c000277 ox14-c000297 ox14-c000352 ox14-c000406,ox14-c000406 ox14-c000352 ox14-c000297 ox14-c000277 ox14-c000233,false,false,0.8000000000
ow14-s0208,positive,3,ox14-c000352 ox14-c000297 ox14-c000406 ox14-c000233 ox14-c000277,ox14-c000233 ox14-c000297 ox14-c000277 ox14-c000406 ox14-c000352,false,ox14-c000233 ox14-c000277 ox14-c000297 ox14-c000352 ox14-c000406,ox14-c000406 ox14-c000352 ox14-c000297 ox14-c000277 ox14-c000233,false,false,0.8000000000
ow14-s0208,positive,4,ox14-c000352 ox14-c000297 ox14-c000406 ox14-c000233 ox14-c000277,ox14-c000233 ox14-c000297 ox14-c000277 ox14-c000406 ox14-c000352,false,ox14-c000233 ox14-c000277 ox14-c000297 ox14-c000352 ox14-c000406,ox14-c000406 ox14-c000352 ox14-c000297 ox14-c000277 ox14-c000233,false,false,0.8000000000
ow14-s0208,positive,5,ox14-c000352 ox14-c000297 ox14-c000406 ox14-c000233 ox14-c000277,ox14-c000233 ox14-c000297 ox14-c000277 ox14-c000406 ox14-c000352,false,ox14-c000233 ox14-c000277 ox14-c000297 ox14-c000352 ox14-c000406,ox14-c000406 ox14-c000352 ox14-c000297 ox14-c000277 ox14-c000233,false,false,0.8000000000
ow14-s0209,positive,1,ox14-c000035 ox14-c000357 ox14-c000113 ox14-c000183 ox14-c000060,ox14-c000357 ox14-c000113 ox14-c000060 ox14-c000183 ox14-c000035,false,ox14-c000035 ox14-c000060 ox14-c000113 ox14-c000183 ox14-c000357,ox14-c000357 ox14-c000183 ox14-c000113 ox14-c000060 ox14-c000035,false,false,-0.7000000000
ow14-s0209,positive,2,ox14-c000035 ox14-c000357 ox14-c000113 ox14-c000183 ox14-c000060,ox14-c000357 ox14-c000113 ox14-c000060 ox14-c000183 ox14-c000035,false,ox14-c000035 ox14-c000060 ox14-c000113 ox14-c000183 ox14-c000357,ox14-c000357 ox14-c000183 ox14-c000113 ox14-c000060 ox14-c000035,false,false,-0.7000000000
ow14-s0209,positive,3,ox14-c000035 ox14-c000357 ox14-c000113 ox14-c000183 ox14-c000060,ox14-c000357 ox14-c000113 ox14-c000060 ox14-c000183 ox14-c000035,false,ox14-c000035 ox14-c000060 ox14-c000113 ox14-c000183 ox14-c000357,ox14-c000357 ox14-c000183 ox14-c000113 ox14-c000060 ox14-c000035,false,false,-0.7000000000
ow14-s0209,positive,4,ox14-c000035 ox14-c000357 ox14-c000113 ox14-c000183 ox14-c000060,ox14-c000357 ox14-c000113 ox14-c000060 ox14-c000183 ox14-c000035,false,ox14-c000035 ox14-c000060 ox14-c000113 ox14-c000183 ox14-c000357,ox14-c000357 ox14-c000183 ox14-c000113 ox14-c000060 ox14-c000035,false,false,-0.7000000000
ow14-s0209,positive,5,ox14-c000035 ox14-c000357 ox14-c000113 ox14-c000183 ox14-c000060,ox14-c000357 ox14-c000113 ox14-c000060 ox14-c000183 ox14-c000035,false,ox14-c000035 ox14-c000060 ox14-c000113 ox14-c000183 ox14-c000357,ox14-c000357 ox14-c000183 ox14-c000113 ox14-c000060 ox14-c000035,false,false,-0.7000000000
ow14-s0210,positive,1,ox14-c000263 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000293,ox14-c000293 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000263,false,ox14-c000103 ox14-c000263 ox14-c000293 ox14-c000381 ox14-c000398,ox14-c000398 ox14-c000381 ox14-c000293 ox14-c000263 ox14-c000103,false,false,-0.3000000000
ow14-s0210,positive,2,ox14-c000263 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000293,ox14-c000293 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000263,false,ox14-c000103 ox14-c000263 ox14-c000293 ox14-c000381 ox14-c000398,ox14-c000398 ox14-c000381 ox14-c000293 ox14-c000263 ox14-c000103,false,false,-0.3000000000
ow14-s0210,positive,3,ox14-c000263 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000293,ox14-c000293 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000263,false,ox14-c000103 ox14-c000263 ox14-c000293 ox14-c000381 ox14-c000398,ox14-c000398 ox14-c000381 ox14-c000293 ox14-c000263 ox14-c000103,false,false,-0.3000000000
ow14-s0210,positive,4,ox14-c000263 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000293,ox14-c000293 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000263,false,ox14-c000103 ox14-c000263 ox14-c000293 ox14-c000381 ox14-c000398,ox14-c000398 ox14-c000381 ox14-c000293 ox14-c000263 ox14-c000103,false,false,-0.3000000000
ow14-s0210,positive,5,ox14-c000263 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000293,ox14-c000293 ox14-c000398 ox14-c000103 ox14-c000381 ox14-c000263,false,ox14-c000103 ox14-c000263 ox14-c000293 ox14-c000381 ox14-c000398,ox14-c000398 ox14-c000381 ox14-c000293 ox14-c000263 ox14-c000103,false,false,-0.3000000000
ow14-s0211,positive,1,ox14-c000373 ox14-c000107 ox14-c000162 ox14-c000422 ox14-c000093,ox14-c000107 ox14-c000162 ox14-c000422 ox14-c000093 ox14-c000373,false,ox14-c000093 ox14-c000107 ox14-c000162 ox14-c000373 ox14-c000422,ox14-c000422 ox14-c000373 ox14-c000162 ox14-c000107 ox14-c000093,false,false,0.2000000000
ow14-s0211,positive,2,ox14-c000373 ox14-c000107 ox14-c000162 ox14-c000422 ox14-c000093,ox14-c000107 ox14-c000162 ox14-c000422 ox14-c000093 ox14-c000373,false,ox14-c000093 ox14-c000107 ox14-c000162 ox14-c000373 ox14-c000422,ox14-c000422 ox14-c000373 ox14-c000162 ox14-c000107 ox14-c000093,false,false,0.2000000000
